	visioen/noun	modder/noun	getal/noun	veeleer/adv	haast/adv	vrijheid/noun	gezang/noun	orgasme/noun	stem/noun	lof_trompet/noun	bed/noun	herrie/noun	vorst/noun	optreden/noun	pad/noun	ijl/adj	maar/adv	gewaad/noun	koor/noun	plek/noun	tribunaal/noun	kunst/noun	passage/noun	tegelijk/adj	monument/noun	mandaat/noun	harmonie/noun	naam/noun	stad/noun	uitzicht/noun	piano_spel/noun	zangeres/noun	zij/pron	zo/adv	gave/noun	vrede/noun	meest/adj	moment/noun	sopraan/noun	haven/noun	gewelf/noun	heerlijkheid/noun	melodie/noun	zaak/noun	klink/adj	werkster/noun	sereniteit/noun	ding/noun	symbool/noun	vaderland/noun	boodschap/noun	paradijs/noun	minstens/adv	nul/noun	tip/noun	tafereel/noun	schoonheid/noun	refrein/noun	glimlach/noun	iets/noun	afgezant/noun	blauw/noun	landschap/noun	klank/noun	drank/noun	dressing/noun	dauw/noun	het/det	rust/noun	stil/adj	tuin/noun	kleur/noun	gerecht/noun	hulp/noun	helderheid/noun	koning/noun	geluid/noun	sauna/noun	paradijselijk/adj	vader/noun	tweeling/noun	compliment/noun	perfectie/noun	republiek/noun	licht/noun	gevoel/noun	plezier/noun	missie/noun	voetbal_tempel/noun	staat/noun	rijk/noun	belofte/noun	status/noun	ervaring/noun	menu/noun	gestreken/adj	sfeer/noun	interventie/noun	naar/adj	geschenk/noun	aureool/noun	vuur/noun	vaak/adj	maal/noun	droefheid/noun	ruimte/noun	lichaam/noun	zaligheid/noun	euforie/noun	patent/noun	kroon/noun	iets/adv	geluk/noun	muziek/noun	koor_DIM/noun	komedie/noun	aardappel/noun	bijstand/noun	of/vg
perfectie/noun	0.7987002	0.88550436	0.80927384	0.7112477	0.71415293	0.76906586	0.8442592	0.81084377	0.87082744	0.9270479	0.9141387	0.86220205	0.821597	0.82627964	0.8886051	0.7642033	0.8499423	0.8625016	0.8226869	0.87020504	0.90477824	0.763178	0.77362674	0.7179829	0.8807005	0.90102017	0.7030593	0.9218837	0.9063682	0.87645495	0.8261132	0.85655785	0.8327331	0.78452843	0.780489	0.817868	0.8075204	0.8573997	0.82131404	0.9129416	0.9014394	0.93038493	0.733486	0.905172	0.80144554	0.92252755	0.81086135	0.8098228	0.7728664	0.86250055	0.8614805	0.8114939	0.8713064	0.86279964	0.9244931	0.78819585	0.5910492	0.8513669	0.8368848	0.8274137	0.9180346	0.84187454	0.78943825	0.7089995	0.8762252	0.9114381	0.9359156	0.8521712	0.8559677	0.8819736	0.8759434	0.77198136	0.88603073	0.9127564	0.7162626	0.912199	0.7608199	0.8891131	0.8537722	0.9123129	0.88439345	0.8591534	0.0	0.8723338	0.8396231	0.7845069	0.8109862	0.85360503	0.9109189	0.8783611	0.8801969	0.9047897	0.842571	0.82369494	0.86026704	0.8876664	0.7950635	0.81888205	0.78826237	0.88042194	0.8667604	0.91901046	0.7748834	0.906508	0.849493	0.83994865	0.7951571	0.85843587	0.81504035	0.877365	0.904349	0.8092505	0.78171015	0.74380887	0.8702966	0.7949669	0.88664025	0.89167523	0.81321156
republiek/noun	0.8773123	0.9085467	0.8786273	0.7952977	0.8565193	0.736889	0.85764354	0.9177209	0.8718163	0.8953507	0.94386286	0.88518673	0.7425789	0.8723714	0.8964264	0.911533	0.92623585	0.8849278	0.8567169	0.87671745	0.75331306	0.82484674	0.86872613	0.7931405	0.83594066	0.8052697	0.80945355	0.9063331	0.68804836	0.8941635	0.95681757	0.8566307	0.7658124	0.8874507	0.9048292	0.7038394	0.82857823	0.89254075	0.8864473	0.8160413	0.89553803	0.9041396	0.8782252	0.8960496	0.86046875	0.9068526	0.89072317	0.92542493	0.7023683	0.68555504	0.8901127	0.81709296	0.8922598	0.91080046	0.92534506	0.8681145	0.8560296	0.91729546	0.8966768	0.92669773	0.8207086	0.8844351	0.83551294	0.8591773	0.915727	0.9476103	0.9546948	0.78652567	0.91958386	0.89643973	0.9097219	0.8898909	0.8512473	0.83215594	0.84428877	0.7379409	0.90922	0.9143002	0.8763632	0.8534795	0.8497647	0.91884947	0.8723338	0.0	0.9208105	0.88074636	0.92262185	0.8015553	0.9391578	0.52529764	0.72513926	0.85616535	0.7579092	0.9165268	0.9029618	0.96522164	0.88149786	0.7492576	0.86033183	0.8682281	0.8890202	0.8849112	0.8705766	0.9050189	0.92267096	0.9013135	0.85281533	0.9309053	0.82654685	0.88226235	0.8736703	0.89294857	0.90945935	0.892173	0.95645976	0.8968253	0.92603016	0.8624593	0.85959625
licht/noun	0.8050706	0.8068216	0.8647436	0.7938982	0.778982	0.897969	0.8113704	0.9008979	0.8252161	0.92971236	0.79555804	0.7988097	0.83169395	0.9170325	0.8265387	0.6723181	0.87979144	0.77969456	0.8675459	0.7882887	0.93975013	0.8492433	0.80558145	0.7493031	0.86565256	0.9087961	0.8116482	0.91992486	0.8468514	0.7554877	0.8859637	0.9045883	0.8847113	0.8587338	0.88983566	0.92284745	0.8795533	0.8549429	0.86319	0.8801616	0.79208815	0.9018031	0.79002535	0.90288275	0.83035177	0.91921383	0.8420918	0.8677777	0.8244549	0.89065814	0.87076813	0.81061834	0.9217518	0.8840934	0.89284754	0.77418274	0.7514289	0.871989	0.8157477	0.85306555	0.95781285	0.63767534	0.6823157	0.7028307	0.8535613	0.8798144	0.83133507	0.8365588	0.85615367	0.8059216	0.7863077	0.57723284	0.8907582	0.93658155	0.7625436	0.9387995	0.63622653	0.8305141	0.8322589	0.94576985	0.9082705	0.8989242	0.8396231	0.9208105	0.0	0.8540802	0.8682647	0.9077434	0.91369414	0.93207175	0.897761	0.93053573	0.9023598	0.9155836	0.8861965	0.8752187	0.78283834	0.8934998	0.81879914	0.8713983	0.88589966	0.7693443	0.8219639	0.8817433	0.90385497	0.70049655	0.7722519	0.91331506	0.8427291	0.9233831	0.8730916	0.8080722	0.89093035	0.8008839	0.8978166	0.89121836	0.85447407	0.9263415	0.7632006
gevoel/noun	0.7652999	0.88116074	0.8229066	0.70072347	0.73885494	0.73277855	0.8042326	0.79315317	0.7622123	0.93527776	0.8851825	0.8166373	0.8327097	0.8710982	0.8936245	0.8390436	0.81482303	0.88613534	0.8378396	0.8285631	0.9172379	0.81749904	0.7849303	0.67770284	0.9155517	0.9084058	0.71620685	0.89719474	0.89317876	0.8752542	0.8852862	0.8892334	0.7981236	0.73856974	0.7655713	0.8114757	0.8352442	0.7622567	0.86102796	0.9277006	0.91335946	0.89336777	0.7356318	0.8880507	0.77398086	0.9024952	0.7910981	0.74946743	0.7419714	0.7906131	0.76967996	0.82999104	0.9241401	0.8738201	0.8782473	0.7224337	0.645963	0.84528255	0.7237276	0.7471622	0.9586081	0.8550281	0.7929367	0.68813884	0.87185645	0.92129725	0.9282451	0.8766167	0.8668252	0.8369583	0.91137034	0.78593695	0.87979996	0.92837465	0.7570242	0.9113468	0.70873356	0.8927685	0.8640157	0.8705629	0.88108665	0.8036498	0.7845069	0.88074636	0.8540802	0.0	0.71183944	0.85185057	0.9179206	0.8682316	0.8675194	0.8958421	0.83306605	0.6825626	0.8976241	0.9184936	0.58733547	0.8371484	0.7894043	0.83726954	0.84563184	0.9228569	0.727864	0.93157816	0.6830454	0.83210355	0.78465575	0.8813084	0.66334915	0.89956844	0.93720627	0.8212875	0.745901	0.74118227	0.8900423	0.80113536	0.90242934	0.9087141	0.82807255
plezier/noun	0.8626264	0.88243955	0.86513704	0.8002689	0.79399353	0.79948366	0.8241212	0.8115072	0.8716422	0.926064	0.85660434	0.8474081	0.8742244	0.8727572	0.88593286	0.87246317	0.8006966	0.89581573	0.8366082	0.8995495	0.94310933	0.8110528	0.83193445	0.76266515	0.9335593	0.8951832	0.81029403	0.89558476	0.9133035	0.8865613	0.89588696	0.8555063	0.80567086	0.80768204	0.8139611	0.8749081	0.8676863	0.8564259	0.86758554	0.94330204	0.9403303	0.9204723	0.80874777	0.9254501	0.8445025	0.90754956	0.84614104	0.81332016	0.8603369	0.84830385	0.82092905	0.84671533	0.90584147	0.89307535	0.8424517	0.80775446	0.7206545	0.85126984	0.75638926	0.77464724	0.96515507	0.85287416	0.8584353	0.8061658	0.8302542	0.9287218	0.9336948	0.8640307	0.87456167	0.85608983	0.877043	0.84699416	0.88249785	0.940953	0.82995105	0.9010844	0.84943223	0.8681544	0.86900955	0.8617811	0.87552696	0.7978294	0.8109862	0.92262185	0.8682647	0.71183944	0.0	0.8806361	0.90280265	0.9349619	0.9060941	0.8882888	0.8616475	0.78163534	0.85293984	0.89837766	0.77797157	0.8891293	0.817238	0.83979255	0.86816627	0.9242119	0.7857334	0.9123259	0.81475705	0.8511218	0.84885406	0.8118526	0.7919801	0.93613136	0.919474	0.8269402	0.69575864	0.7392932	0.9056573	0.82788074	0.8909925	0.93338376	0.80339485
missie/noun	0.8340305	0.9133667	0.8555075	0.7659971	0.81608033	0.81089437	0.86413896	0.88591665	0.88988334	0.9056715	0.94510776	0.8666189	0.8236526	0.78413445	0.8414259	0.88585913	0.8775892	0.896098	0.84721667	0.86284876	0.7714404	0.85048646	0.8261062	0.7843579	0.86209774	0.6940675	0.837545	0.89436764	0.8313627	0.8718647	0.914464	0.8887829	0.7526874	0.8225405	0.8266242	0.7514346	0.82965595	0.8510653	0.8679546	0.85664284	0.91542125	0.9103364	0.8765861	0.80650204	0.8291357	0.8888889	0.8797692	0.8682639	0.78439844	0.77975047	0.76328754	0.848328	0.85530674	0.8985977	0.87142277	0.84760636	0.83526444	0.8894343	0.88523126	0.8788517	0.79638135	0.892102	0.8588009	0.86735713	0.92256737	0.96224886	0.93826175	0.8020834	0.8996338	0.90083313	0.9161092	0.9017048	0.86650825	0.777383	0.8298733	0.8360166	0.8747912	0.9066378	0.8944679	0.87517756	0.8545263	0.87856656	0.85360503	0.8015553	0.9077434	0.85185057	0.8806361	0.0	0.93818384	0.79826	0.8470048	0.8478081	0.79540205	0.82249403	0.88888913	0.96367204	0.8754	0.629997	0.8746688	0.8432718	0.88365465	0.8728547	0.8184882	0.85354555	0.9116003	0.87906426	0.8923203	0.92363244	0.8241534	0.85783684	0.8849752	0.8839851	0.8874419	0.874627	0.9343954	0.875309	0.94038874	0.7942916	0.8603651
voetbal_tempel/noun	0.90763867	0.9344286	0.9259176	0.92378753	0.8798968	0.9387656	0.8756104	0.93752396	0.9148515	0.9333448	0.93476355	0.9169431	0.91053176	0.9057396	0.94100416	0.9138894	0.90043694	0.9240726	0.90060705	0.8854842	0.94983286	0.92377144	0.91744965	0.8965947	0.8597258	0.9505658	0.901661	0.90798295	0.8925937	0.8904372	0.92837274	0.9042323	0.924922	0.9191966	0.93169624	0.93944293	0.9066107	0.914761	0.8993652	0.8901259	0.86862886	0.9492574	0.9033269	0.9465712	0.8864504	0.94871694	0.9191282	0.9385161	0.9221604	0.9132037	0.9448701	0.9170949	0.91595864	0.95079917	0.9662122	0.86339504	0.878011	0.91014045	0.93255126	0.91251224	0.96488696	0.9138254	0.8916291	0.8911943	0.93755984	0.9509417	0.96927166	0.89025605	0.9251837	0.9024795	0.8893096	0.92191803	0.93988603	0.9560139	0.9471166	0.95013136	0.89189243	0.8927392	0.93898624	0.94998914	0.95845467	0.9323059	0.9109189	0.9391578	0.91369414	0.9179206	0.90280265	0.93818384	0.0	0.9323504	0.93617177	0.92799294	0.9282013	0.9352915	0.91420746	0.9778049	0.86454207	0.9436236	0.9257474	0.9275359	0.9176135	0.96251875	0.9364198	0.9322883	0.8993529	0.88828653	0.93255556	0.93736726	0.8649272	0.94540614	0.9297386	0.9191593	0.9348642	0.90467036	0.94746745	0.92618185	0.95279735	0.95030326	0.91545045
staat/noun	0.8703354	0.91832715	0.8722131	0.8187034	0.8706564	0.6943387	0.8806452	0.9121803	0.84687006	0.91101825	0.9319894	0.90962076	0.7728207	0.88384706	0.8925658	0.9188676	0.9352124	0.8921305	0.8601686	0.880596	0.7046161	0.8345573	0.88933426	0.82118016	0.78225076	0.7798521	0.81408906	0.8944862	0.67719305	0.87398523	0.959025	0.8911173	0.72039676	0.9056599	0.88555974	0.69717705	0.819384	0.90585214	0.90698284	0.8153337	0.88566136	0.9100191	0.88316166	0.8243143	0.8641006	0.89791805	0.9018382	0.94782543	0.7265458	0.73148894	0.897486	0.8491168	0.8560905	0.9214737	0.93220645	0.89332914	0.8655752	0.91966367	0.9385352	0.9339591	0.8609843	0.9051653	0.8221129	0.8688331	0.9168045	0.9505089	0.9661838	0.7747288	0.92663485	0.9105765	0.8892498	0.90282303	0.8288852	0.82315767	0.82757425	0.8090002	0.9043851	0.9227632	0.9056017	0.8741059	0.8426097	0.9312941	0.8783611	0.52529764	0.93207175	0.8682316	0.9349619	0.79826	0.9323504	0.0	0.68488705	0.86909115	0.7346493	0.9094052	0.9240352	0.96730995	0.85803795	0.7550099	0.9164557	0.889909	0.8884195	0.89277536	0.8675337	0.90592587	0.9478233	0.8746018	0.8608891	0.90122676	0.86731434	0.81616175	0.87940764	0.9091728	0.92026645	0.9010585	0.9545396	0.9183811	0.94847816	0.79954684	0.83822525
rijk/noun	0.8311794	0.89885527	0.8473763	0.7858993	0.8412452	0.8065772	0.86338776	0.90381324	0.8952939	0.8957652	0.9193802	0.8720633	0.7508947	0.91161203	0.9036168	0.8961587	0.87000954	0.85846853	0.88233215	0.8644528	0.86027825	0.79183877	0.85786617	0.7729727	0.77997243	0.836026	0.82132566	0.89369965	0.7031539	0.8776456	0.95279187	0.8774045	0.74659073	0.8697089	0.8492508	0.7965965	0.8445666	0.9289768	0.90466183	0.83063686	0.8758768	0.8879346	0.877043	0.88284683	0.8783598	0.8735493	0.9002348	0.9064009	0.719404	0.79884005	0.8922215	0.7869239	0.8614041	0.8969908	0.91122866	0.8398411	0.81040084	0.9314534	0.89790726	0.9065628	0.8874259	0.861851	0.8036639	0.85142124	0.87759745	0.9463016	0.9576401	0.81278783	0.91720843	0.9015977	0.8606026	0.88276136	0.86974335	0.82235926	0.8231881	0.77020603	0.90236205	0.894235	0.8943343	0.8602369	0.86914694	0.9192578	0.8801969	0.72513926	0.897761	0.8675194	0.9060941	0.8470048	0.93617177	0.68488705	0.0	0.8643066	0.79565537	0.87552375	0.88457644	0.96106976	0.86913526	0.8293104	0.86217093	0.8504983	0.92705977	0.92406666	0.83732	0.9096483	0.9260927	0.8206175	0.86411375	0.9425316	0.8535779	0.863297	0.8668715	0.8779127	0.8770782	0.8786953	0.9572417	0.8966221	0.9114659	0.7667764	0.81925166
belofte/noun	0.88918877	0.9157107	0.8877452	0.8618622	0.87435424	0.8699151	0.89737827	0.94736475	0.88111806	0.9459211	0.95605755	0.9286712	0.86661375	0.90900004	0.90784514	0.92776453	0.886864	0.9193627	0.89668024	0.9301433	0.8933163	0.91845655	0.8836539	0.8617531	0.9033274	0.8167475	0.85157657	0.88500875	0.90740025	0.8918819	0.9464673	0.8872241	0.8099859	0.8823597	0.902616	0.83201116	0.9040327	0.8977947	0.90614265	0.9312959	0.97577524	0.9459222	0.88900083	0.910992	0.8229014	0.9449711	0.9141511	0.9043855	0.8685827	0.8279021	0.8673505	0.8958773	0.8874558	0.8927636	0.9163456	0.9105605	0.8657603	0.9181411	0.87266725	0.89955115	0.9141255	0.88860965	0.9115993	0.8860892	0.9256859	0.9705059	0.9625539	0.86181223	0.87126106	0.933101	0.9510604	0.910501	0.91540563	0.8922631	0.9005519	0.86342645	0.9167211	0.9459042	0.9063333	0.9302313	0.9085221	0.87575746	0.9047897	0.85616535	0.93053573	0.8958421	0.8882888	0.8478081	0.92799294	0.86909115	0.8643066	0.0	0.8241223	0.9116514	0.90589195	0.97301614	0.911279	0.8702736	0.8660294	0.8631356	0.9342597	0.9455174	0.8866798	0.82410765	0.9353255	0.9212166	0.9326624	0.93688715	0.8534237	0.89860636	0.879225	0.894281	0.8977262	0.92721653	0.9283128	0.9088763	0.95193976	0.8825715	0.89923877
status/noun	0.8509297	0.92622614	0.807899	0.76486164	0.80728614	0.6690693	0.87715375	0.8811055	0.85847616	0.9442128	0.93182856	0.8932587	0.8008257	0.84918225	0.8899404	0.8966561	0.87746656	0.86863893	0.86937296	0.84103656	0.81053084	0.7909621	0.8425512	0.77875906	0.77284545	0.7574105	0.810365	0.7726031	0.83627766	0.80622387	0.92761725	0.85886884	0.7541883	0.871472	0.78847194	0.76325417	0.796338	0.89586896	0.87709904	0.87864983	0.9177921	0.9105563	0.8666011	0.84806955	0.8357259	0.8598906	0.8635913	0.89859897	0.7381872	0.762412	0.8838989	0.82819545	0.86026853	0.8801246	0.89437217	0.8645508	0.753085	0.92577887	0.8776888	0.88689	0.88148034	0.8884521	0.8096109	0.82590234	0.8933644	0.9590745	0.9752043	0.820139	0.892838	0.91541797	0.8985339	0.8539173	0.88928556	0.81604475	0.804883	0.80218655	0.88599193	0.92156935	0.886327	0.8705027	0.86216396	0.86027336	0.842571	0.7579092	0.9023598	0.83306605	0.8616475	0.79540205	0.9282013	0.7346493	0.79565537	0.8241223	0.0	0.8500676	0.88191605	0.9453598	0.82362187	0.80946195	0.887992	0.8334319	0.78047407	0.9275392	0.83033574	0.88085216	0.92909795	0.84877694	0.88042426	0.89216	0.85686874	0.7711377	0.84847975	0.8849618	0.858375	0.8491187	0.9442324	0.8953004	0.93724096	0.77935624	0.8135927
ervaring/noun	0.79854506	0.94190675	0.8194398	0.7409911	0.8008004	0.8190998	0.8923601	0.82384235	0.83947664	0.9232451	0.91904736	0.89209336	0.8759243	0.8601998	0.895982	0.8954569	0.87469256	0.90678936	0.86507475	0.8705908	0.91542494	0.7991842	0.7886754	0.7578984	0.89991415	0.8641721	0.8355837	0.9125563	0.91254205	0.8789179	0.9177015	0.86603206	0.813178	0.77896273	0.7343447	0.8992017	0.8008197	0.8149835	0.87800145	0.93577737	0.9376522	0.90945214	0.83502704	0.8219985	0.82840157	0.89053375	0.87413377	0.7198307	0.8258245	0.8828348	0.8055669	0.8691542	0.87817425	0.8937471	0.7736519	0.7660825	0.73100287	0.90926266	0.88110065	0.7540623	0.944734	0.92084485	0.8190191	0.774095	0.90230954	0.95159847	0.9674077	0.87121373	0.91273576	0.9007579	0.8989266	0.8662838	0.8821352	0.86593634	0.8249539	0.9329999	0.79680645	0.91521275	0.889231	0.8792	0.8769334	0.82792485	0.82369494	0.9165268	0.9155836	0.6825626	0.78163534	0.82249403	0.9352915	0.9094052	0.87552375	0.9116514	0.8500676	0.0	0.8947307	0.95560807	0.7605294	0.8233686	0.8310589	0.82791597	0.9191664	0.9710267	0.7386843	0.9262866	0.8586456	0.8419815	0.8636086	0.9171993	0.82617426	0.8675692	0.92649114	0.8674159	0.792186	0.7922382	0.9166646	0.8392106	0.91515386	0.8463112	0.8358009
menu/noun	0.87006134	0.8431856	0.83192533	0.79596317	0.7942357	0.91816646	0.8408191	0.8830639	0.90684223	0.931978	0.8391678	0.8704616	0.83778584	0.7922598	0.8556941	0.8492462	0.85227084	0.8433223	0.82835907	0.85866714	0.9249923	0.82250714	0.8109883	0.7701499	0.89954144	0.9175297	0.8246595	0.8118092	0.88677895	0.81787235	0.8945397	0.86362606	0.8807397	0.82241035	0.8758552	0.9399988	0.8220803	0.9163674	0.8495612	0.8930368	0.8955967	0.8169536	0.7618546	0.88986766	0.8048006	0.8911184	0.90663594	0.85955846	0.850719	0.907722	0.8382294	0.82790387	0.8679341	0.86427796	0.7766817	0.77669275	0.845572	0.84451365	0.85563284	0.8486409	0.93790495	0.8120481	0.78307277	0.76461023	0.6547241	0.74283046	0.9080805	0.84848326	0.9151573	0.8869464	0.7664243	0.74844885	0.5989451	0.93169564	0.86659014	0.88397646	0.8050263	0.78817004	0.8764273	0.93507355	0.89059657	0.8474095	0.86026704	0.9029618	0.8861965	0.8976241	0.85293984	0.88888913	0.91420746	0.9240352	0.88457644	0.90589195	0.88191605	0.8947307	0.0	0.90663874	0.79876703	0.8763881	0.81143665	0.79480004	0.9153011	0.8795333	0.81764686	0.8727106	0.94111055	0.85082924	0.8641207	0.9125459	0.8807262	0.8815081	0.8773273	0.791029	0.9282495	0.74549234	0.88686955	0.82850206	0.60385776	0.9011506	0.6922803
gestreken/adj	0.9328806	0.8210527	0.9348277	0.8920759	0.887367	0.94078773	0.8938757	0.9270187	0.9043956	0.9515711	0.8538495	0.9183037	0.9192071	0.909987	0.90372723	0.8189778	0.90654874	0.8028313	0.89245677	0.89559275	0.9672159	0.92599314	0.89582264	0.8639863	0.9452885	0.9476074	0.8669368	0.92238325	0.9502201	0.89691395	0.8882656	0.9160325	0.9078004	0.8776537	0.92227805	0.96213233	0.9321651	0.93669933	0.8605985	0.9445175	0.9159852	0.9583663	0.81656146	0.95640546	0.86682534	0.9187545	0.93391544	0.91425	0.906123	0.93866616	0.92310673	0.92345935	0.95725816	0.9189164	0.94903046	0.90253824	0.8727554	0.881594	0.8760933	0.90615195	0.98011404	0.8319366	0.87704015	0.83100325	0.9029777	0.9062563	0.89700556	0.89483947	0.9366138	0.90761226	0.89209557	0.7361759	0.9347489	0.9811339	0.8879484	0.9642307	0.8528672	0.91684055	0.88835466	0.96120006	0.93617946	0.9324324	0.8876664	0.96522164	0.8752187	0.9184936	0.89837766	0.96367204	0.9778049	0.96730995	0.96106976	0.97301614	0.9453598	0.95560807	0.90663874	0.0	0.9009532	0.95351315	0.87152255	0.9178647	0.90923387	0.9512322	0.8945028	0.9613849	0.9549013	0.89923626	0.86643934	0.93054795	0.9532056	0.9507857	0.928825	0.8369461	0.9379664	0.85815054	0.8738234	0.91262054	0.89830154	0.9780047	0.8641979
sfeer/noun	0.78797	0.88121915	0.8386917	0.68459094	0.6884577	0.8035471	0.7401453	0.82537675	0.8046913	0.9294357	0.88277596	0.7942945	0.8345376	0.756003	0.88296825	0.76861954	0.87849444	0.81822956	0.8144282	0.75184524	0.9254966	0.77740884	0.7396183	0.6449754	0.846769	0.9327158	0.6615858	0.8924625	0.81608087	0.7463236	0.8161394	0.8236227	0.8713451	0.72589755	0.8201611	0.84326327	0.7957051	0.7802663	0.8438372	0.89164317	0.82630813	0.8976677	0.6561193	0.8761742	0.7004617	0.9178736	0.7099091	0.80336535	0.79864824	0.83996016	0.8077213	0.7901367	0.92299795	0.90673	0.88575506	0.6255188	0.6678449	0.81681865	0.77899766	0.7414719	0.925588	0.7919746	0.6588725	0.5821583	0.8320295	0.8927369	0.9078982	0.8056024	0.81777805	0.78874725	0.8007399	0.68997127	0.81810176	0.9343739	0.7471379	0.90051556	0.64372647	0.818825	0.78398764	0.92220366	0.8680714	0.85955644	0.7950635	0.88149786	0.78283834	0.58733547	0.77797157	0.8754	0.86454207	0.85803795	0.86913526	0.911279	0.82362187	0.7605294	0.79876703	0.9009532	0.0	0.843453	0.79610574	0.8470544	0.8493921	0.9083666	0.7572181	0.90859103	0.8128392	0.74103475	0.8347478	0.89782935	0.7281644	0.920003	0.9076885	0.763306	0.8378791	0.62625456	0.8224954	0.7541829	0.87907887	0.9131961	0.8253722
interventie/noun	0.84400886	0.8641979	0.8289553	0.71627486	0.8073081	0.79373854	0.83869874	0.85796547	0.85570836	0.9041805	0.92927754	0.8127546	0.81713897	0.69849104	0.8912408	0.88169014	0.8698787	0.8854058	0.855508	0.89973193	0.7346189	0.8398593	0.78553486	0.75045204	0.8752655	0.7604096	0.81776106	0.9103772	0.86387366	0.8916956	0.9008042	0.8957722	0.73341	0.8079282	0.81357336	0.75079966	0.8020385	0.83811224	0.8613565	0.8585601	0.91733956	0.9244459	0.84703845	0.80106825	0.8123373	0.87737006	0.86068845	0.8816025	0.80888176	0.80537105	0.7942689	0.8760117	0.84985316	0.8944034	0.84775937	0.8036795	0.8424276	0.87974	0.87034816	0.86651886	0.8362355	0.83683187	0.8534416	0.80921555	0.9021492	0.93688536	0.93346566	0.80732954	0.87623155	0.86504334	0.91292036	0.87980413	0.84192324	0.6611651	0.7898322	0.8783272	0.83034384	0.8936128	0.91524494	0.9107618	0.8738125	0.8345033	0.81888205	0.7492576	0.8934998	0.8371484	0.8891293	0.629997	0.9436236	0.7550099	0.8293104	0.8702736	0.80946195	0.8233686	0.8763881	0.95351315	0.843453	0.0	0.85369766	0.861693	0.89488304	0.8507469	0.7494481	0.8408165	0.9083784	0.856024	0.85826325	0.94491905	0.8037366	0.81881946	0.9023585	0.84018564	0.8862933	0.86192185	0.90114754	0.854471	0.9201446	0.7040657	0.8240899
naar/adj	0.8144184	0.79527456	0.82152283	0.71140736	0.75290054	0.8523077	0.80534035	0.8602792	0.8325552	0.93749124	0.8326468	0.8280989	0.8207564	0.8587829	0.82483244	0.7882524	0.7801387	0.8407502	0.8529582	0.8205427	0.9218099	0.84969467	0.7753174	0.72347546	0.8941467	0.891837	0.786888	0.8701467	0.8918816	0.85003054	0.8806582	0.8769249	0.8256272	0.74415493	0.8610394	0.8864852	0.7996362	0.8528757	0.8836256	0.87112147	0.89454216	0.9077131	0.78077936	0.8964146	0.77781546	0.8755071	0.8797555	0.8149431	0.82536596	0.82186437	0.83402455	0.7845434	0.8866469	0.8474699	0.83455724	0.78770906	0.77862006	0.8361371	0.79908764	0.8054386	0.94672054	0.79080766	0.79128957	0.74342465	0.83335143	0.89373565	0.907829	0.8188918	0.89485985	0.8034402	0.850408	0.7641302	0.8361453	0.8965201	0.84654385	0.90015507	0.762341	0.8314184	0.8076057	0.8761951	0.8605056	0.8520058	0.78826237	0.86033183	0.81879914	0.7894043	0.817238	0.8746688	0.9257474	0.9164557	0.86217093	0.8660294	0.887992	0.8310589	0.81143665	0.87152255	0.79610574	0.85369766	0.0	0.8664137	0.9250594	0.89349574	0.72943044	0.8554393	0.8822707	0.84069663	0.8125698	0.91304374	0.8275914	0.89452344	0.8893409	0.7383605	0.85217816	0.80128485	0.9010791	0.83190715	0.816163	0.8875098	0.7233149
geschenk/noun	0.8244746	0.88254356	0.8485347	0.81053936	0.80717534	0.8640702	0.8339691	0.8920342	0.8716591	0.9132459	0.8648366	0.8907575	0.75938165	0.8466138	0.87705886	0.89510345	0.85988843	0.8169689	0.85115093	0.8186808	0.90872765	0.8275751	0.83112866	0.7952587	0.81973314	0.87504023	0.8066986	0.8221855	0.87331957	0.8097281	0.9164691	0.87219876	0.7998196	0.83285725	0.79908746	0.87724936	0.8191132	0.85140663	0.8717149	0.90151346	0.9012282	0.9107524	0.8351164	0.9026741	0.8135432	0.8715689	0.8937247	0.82199895	0.7588877	0.7958232	0.7948623	0.83652186	0.8849152	0.8921553	0.7410426	0.8331418	0.8058421	0.89186376	0.80854946	0.82507896	0.8569322	0.8350823	0.8210236	0.8172473	0.78062034	0.9293538	0.9168859	0.8636747	0.8964259	0.8938911	0.808298	0.806167	0.8448868	0.81624264	0.8826573	0.7267313	0.8502148	0.8792564	0.8532009	0.8260782	0.8457798	0.71960044	0.88042194	0.8682281	0.8713983	0.83726954	0.83979255	0.8432718	0.9275359	0.889909	0.8504983	0.8631356	0.8334319	0.82791597	0.79480004	0.9178647	0.8470544	0.861693	0.8664137	0.0	0.8724277	0.91015625	0.8343674	0.85951203	0.88874894	0.8503177	0.85352224	0.9121634	0.85219836	0.86453676	0.82389283	0.8596525	0.84901047	0.82374394	0.91365176	0.86555946	0.8672946	0.8512511	0.77364314
