	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
kubus/noun	0.8881496	0.786632	0.9287263	0.897507	0.86234635	0.85111487	0.8504879	0.8459697	0.82197654	0.85119563	0.72077084	0.93342954	0.7935407	0.73209715	0.85389364	0.8878472	0.71861774	0.8719145	0.864749	0.73382205	0.89417815	0.9033574	0.8054772	0.89318544	0.84685975	0.8000899	0.838642	0.87202644	0.7615708	0.812294	0.7886939	0.87907755	0.7975135	0.86133766	0.94559085	0.70298684	0.7957157	0.8084268	0.84551626	0.877403	0.88459367	0.79624146	0.8019363	0.8493962	0.74269605	0.8000423	0.8954342	0.91148585	0.68001056	0.8687281	0.9177512	0.8683194	0.91984123	0.7275088	0.9069732	0.81434745	0.8577076	0.89405435	0.8693921	0.820684	0.750466	0.72547054	0.8377906	0.8168092	0.82311225	0.90388197	0.7369766	0.9178239	0.8072736	0.8799752	0.8866561	0.90049034	0.7363764	0.75215083	0.8959786	0.8984111	0.8445783	0.84230006	0.9060986	0.8201104	0.91253674	0.96198595	0.93255615	0.8907146	0.75522363	0.73054063	0.90417475	0.90310276	0.85542244	0.7049167	0.82917273	0.6883209	0.90778583	0.8475653	0.87162393	0.0	0.769027	0.90530324	0.84380394	0.92195404	0.7615025	0.81423724	0.7853228	0.8311944	0.7248083	0.9154364	0.95484805	0.9149137	0.8304891	0.89833057	0.79828346	0.88193506	0.8195003	0.8674464	0.82615507	0.8295032	0.8776821	0.93361217	0.8120981	0.8300195	0.73870814	0.7016854	0.8901583	0.8775239	0.88193613	0.71780884	0.91234696	0.8623904
licht/noun	0.8641459	0.78581	0.87965673	0.923491	0.7294724	0.8428986	0.86959875	0.6938716	0.8753495	0.8604214	0.7988528	0.9424625	0.77969456	0.80511135	0.8543314	0.90194035	0.7998245	0.90932894	0.8458703	0.77228266	0.88356483	0.90818423	0.8249322	0.8980897	0.8383703	0.75992453	0.82407075	0.85153735	0.75497997	0.6597054	0.68879414	0.8468514	0.73771125	0.8669882	0.89258814	0.7341666	0.83475465	0.79532427	0.83537745	0.8587338	0.86165345	0.77927613	0.8039387	0.8672725	0.7861849	0.8066429	0.8563329	0.90828514	0.7007499	0.8609064	0.8978045	0.8767155	0.8783765	0.74381137	0.87365025	0.8081511	0.79428	0.87617654	0.8400732	0.7776992	0.7860543	0.74150026	0.77378416	0.76726645	0.8130868	0.8628969	0.7094554	0.8818817	0.82076013	0.8098581	0.88238657	0.8810022	0.74389994	0.7673722	0.9011073	0.8973963	0.81519	0.7680557	0.86979324	0.7637861	0.83378464	0.9416586	0.9385473	0.8540236	0.74034613	0.6331626	0.8415616	0.79001355	0.75933313	0.6762866	0.8168107	0.78054297	0.90751255	0.78707474	0.77244866	0.769027	0.0	0.89412904	0.825488	0.935565	0.8073699	0.8147388	0.6563854	0.8097406	0.681594	0.8682773	0.9331901	0.8706345	0.8232677	0.8219639	0.6277503	0.8383753	0.8121158	0.77488697	0.8449747	0.7496562	0.7405137	0.9186958	0.83948123	0.81426054	0.7032199	0.7347597	0.8475654	0.7995619	0.8984818	0.6977839	0.8752056	0.90176016
gebied/noun	0.86276627	0.9240902	0.88991356	0.7741574	0.906295	0.91297674	0.94726783	0.8513083	0.94476974	0.9327498	0.8205029	0.9454249	0.88652223	0.8576977	0.90679014	0.90521854	0.87448835	0.78752947	0.91294515	0.89970213	0.93524206	0.94461364	0.90664554	0.93911594	0.9170934	0.91593707	0.86008596	0.82622313	0.91977483	0.80766296	0.7629352	0.48910755	0.8126671	0.9256309	0.8528266	0.87632656	0.9258217	0.87286943	0.9079548	0.8764672	0.8251573	0.85580003	0.9084152	0.9520002	0.8583473	0.9304778	0.7934639	0.86988693	0.8242458	0.89010584	0.9416908	0.93327975	0.83321744	0.8293415	0.8593367	0.90108943	0.72395307	0.8932733	0.7829397	0.85643864	0.85338604	0.8683928	0.88854367	0.90608114	0.71269375	0.892866	0.819729	0.93388695	0.9057061	0.8764967	0.90490377	0.9166456	0.8617686	0.80134284	0.9193061	0.7047126	0.91440594	0.7898158	0.83773994	0.9093597	0.91265845	0.94838005	0.85023713	0.870737	0.8815153	0.8829012	0.8779142	0.88642347	0.8502159	0.8754197	0.8374608	0.8841551	0.77808875	0.7768379	0.86125183	0.90530324	0.89412904	0.0	0.8299402	0.89431095	0.9067215	0.8540984	0.8654282	0.83780015	0.87819374	0.87210864	0.9348439	0.83940583	0.93373936	0.8272875	0.81307507	0.49346817	0.86508334	0.87900275	0.8725194	0.7937841	0.8262453	0.9428039	0.9511931	0.8934215	0.85939336	0.8106392	0.8324877	0.89379835	0.93364555	0.88951963	0.90484107	0.9098783
muis/noun	0.6942133	0.8981225	0.9219953	0.80358005	0.8811884	0.8339837	0.85483754	0.84186375	0.8665237	0.8466271	0.8279772	0.9494716	0.83155996	0.7757224	0.8219568	0.9019928	0.87300503	0.8836979	0.8258126	0.7983058	0.7037849	0.8573862	0.9040072	0.7944078	0.82115096	0.77550185	0.78765535	0.6539091	0.78331	0.7919813	0.7914793	0.8940005	0.73487926	0.8248129	0.9046402	0.80277693	0.82963794	0.8277391	0.7252054	0.7939993	0.6506172	0.79988134	0.74771786	0.8727179	0.81975037	0.77889884	0.6752503	0.9071301	0.82097983	0.82929224	0.8655453	0.88655275	0.8361664	0.7818047	0.834398	0.77968085	0.865376	0.84192216	0.8153319	0.8155619	0.78012985	0.76618254	0.9012318	0.7729398	0.7536185	0.7893687	0.7754467	0.9137627	0.7749754	0.82661086	0.7828913	0.8265152	0.74958795	0.8184482	0.86037064	0.9014218	0.82924837	0.80857986	0.86395204	0.7296952	0.77441025	0.95771456	0.8833737	0.738906	0.82960343	0.7896943	0.8364671	0.85646546	0.8092853	0.7971556	0.6780052	0.74153346	0.8662995	0.85146743	0.88547933	0.84380394	0.825488	0.8299402	0.0	0.87544876	0.8703719	0.7934382	0.82688826	0.626813	0.82458603	0.8885705	0.930808	0.86059725	0.8357284	0.7477675	0.7990576	0.87818444	0.8954117	0.79908174	0.8242935	0.83022785	0.84726256	0.9211241	0.82608104	0.7718538	0.7568048	0.7798863	0.8138257	0.8805605	0.854579	0.79796124	0.9008717	0.79416764
middenmoot/noun	0.91682065	0.9326103	0.91180277	0.8740684	0.92577535	0.89757717	0.9340118	0.90502006	0.92953694	0.9322302	0.8456365	0.91713524	0.9274968	0.9251136	0.87595636	0.91776216	0.90291613	0.9203424	0.90743977	0.89229107	0.9245843	0.9202763	0.9478013	0.94724476	0.9242578	0.9077335	0.9587009	0.9241331	0.89729637	0.8882939	0.8952203	0.92453337	0.86287665	0.91161084	0.9149814	0.89291686	0.9065182	0.89576083	0.90840393	0.84938496	0.9306877	0.9116842	0.9124591	0.9495514	0.9044561	0.91633874	0.9113692	0.89539695	0.8683802	0.94348717	0.94282156	0.9104078	0.8921503	0.91068244	0.86516225	0.89826727	0.8798679	0.8926941	0.88196343	0.90448	0.9051829	0.9056686	0.93512255	0.90909916	0.8705867	0.9345229	0.9055218	0.93695086	0.85845816	0.89031523	0.9410316	0.90139806	0.8923354	0.83131725	0.89713156	0.9209838	0.9182033	0.9056791	0.8675657	0.88757986	0.91848457	0.92130053	0.9475088	0.9049188	0.9086628	0.8973185	0.88473314	0.92021215	0.8834757	0.8830994	0.91500616	0.913723	0.91481304	0.92680967	0.912253	0.92195404	0.935565	0.89431095	0.87544876	0.0	0.93067855	0.9176564	0.8842751	0.92230517	0.8913561	0.9228535	0.6919194	0.91598433	0.9056869	0.9049346	0.869725	0.8718745	0.90256983	0.8138466	0.92385393	0.89290273	0.8812261	0.81782377	0.9178855	0.9006051	0.88744223	0.8922225	0.87094045	0.90782136	0.9275272	0.87845033	0.9181432	0.92363584
graniet/noun	0.90829766	0.8908258	0.947546	0.90925467	0.854839	0.8829826	0.7876364	0.8362742	0.8686451	0.866587	0.71589243	0.9421316	0.81259435	0.6915076	0.8998983	0.91038036	0.6253201	0.88776994	0.85682297	0.7977995	0.9183444	0.90329355	0.82137513	0.9231398	0.8877251	0.81640565	0.8216524	0.87061024	0.79601246	0.82894206	0.7849119	0.87512404	0.80035084	0.8912244	0.93844825	0.74822426	0.87833756	0.7517956	0.8506344	0.88426757	0.8639588	0.8430561	0.8432259	0.8861181	0.6872262	0.8433407	0.86798257	0.9437669	0.7345046	0.9077745	0.9089599	0.87932205	0.8955884	0.6459192	0.87915164	0.8391918	0.8489718	0.9110482	0.89156437	0.83323336	0.77423155	0.67326903	0.8652903	0.84300625	0.8437343	0.9097517	0.6454445	0.93357086	0.8378091	0.8920454	0.8680536	0.9271973	0.74624	0.8016939	0.92741483	0.91018635	0.8426229	0.84876037	0.91108906	0.7899121	0.88588405	0.9421519	0.96120393	0.8477137	0.60419095	0.74610627	0.8691001	0.9105156	0.8763107	0.7892269	0.83615166	0.78667307	0.90000534	0.8883841	0.87605137	0.7615025	0.8073699	0.9067215	0.8703719	0.93067855	0.0	0.8415462	0.80454993	0.8064013	0.81366473	0.9327127	0.96172667	0.8972433	0.87608314	0.8942169	0.7941895	0.9100868	0.8280142	0.85076517	0.8601745	0.862165	0.8523766	0.93910074	0.84008086	0.8336443	0.7309238	0.6214181	0.87865853	0.84913135	0.8636655	0.7161269	0.9061309	0.90389735
vuilniszak/noun	0.8727883	0.76839083	0.9271919	0.84415966	0.85636073	0.7854722	0.84484786	0.8660728	0.8369726	0.8575808	0.81023055	0.9482205	0.78014976	0.7593534	0.8319392	0.90731806	0.8282633	0.897759	0.8363083	0.6390112	0.82653004	0.86389464	0.8847241	0.8260716	0.73173976	0.65563846	0.7150148	0.804596	0.800304	0.79147327	0.7178484	0.8371111	0.7224419	0.4915014	0.9213417	0.70503813	0.80901754	0.8037777	0.80000484	0.89325243	0.8371647	0.8697765	0.72769207	0.8307903	0.7991193	0.76266134	0.84014565	0.9259321	0.74590653	0.90113354	0.916527	0.8396079	0.8995761	0.69295263	0.9052259	0.78952056	0.8739263	0.8676231	0.8942541	0.6960411	0.728773	0.6250921	0.90339535	0.6199535	0.78601366	0.79505813	0.68861043	0.82972115	0.66062987	0.91838187	0.7243837	0.858364	0.768682	0.83541876	0.89572084	0.855337	0.85321766	0.8528351	0.9082208	0.7525016	0.82158285	0.9606773	0.86105454	0.77072996	0.81531525	0.81926686	0.8668145	0.75323653	0.8501806	0.76425314	0.835812	0.49719656	0.8471897	0.6703135	0.82954293	0.81423724	0.8147388	0.8540984	0.7934382	0.9176564	0.8415462	0.0	0.83053136	0.79714733	0.71706474	0.84247494	0.9347966	0.89832646	0.7592785	0.80908936	0.813305	0.7969726	0.80611956	0.86048174	0.8142442	0.8687898	0.8512596	0.9295874	0.8081731	0.7854998	0.662	0.69063056	0.87976235	0.8826531	0.86847353	0.75975466	0.9018052	0.8738184
hemel/noun	0.93222356	0.84684706	0.84695065	0.8984499	0.794211	0.77541435	0.88641393	0.67981666	0.8441957	0.8499697	0.835276	0.96045226	0.78144455	0.78067744	0.8515936	0.8869725	0.8399223	0.9182823	0.8524107	0.7596804	0.8860702	0.8818678	0.851947	0.89532214	0.82982475	0.80154747	0.8336275	0.8383985	0.7709505	0.5663452	0.70993304	0.85247827	0.7039138	0.8484561	0.9390922	0.76889724	0.84777606	0.8411672	0.79916227	0.84503055	0.8272653	0.8015075	0.7800051	0.8950454	0.85061383	0.8392108	0.8760813	0.905028	0.7486093	0.8397409	0.92746764	0.8891966	0.9022789	0.7294143	0.8939247	0.80839586	0.7904628	0.8616453	0.8719403	0.83784425	0.7762202	0.7716802	0.8663268	0.79004043	0.83324945	0.86870646	0.7722043	0.92953956	0.8080129	0.8014623	0.8516303	0.83966744	0.7530911	0.773899	0.913176	0.88113874	0.8221004	0.770663	0.82873106	0.726863	0.8007404	0.94964886	0.9304484	0.83397335	0.79443777	0.7359408	0.8786312	0.8894925	0.7891406	0.70292836	0.81948507	0.7634264	0.92331916	0.81339943	0.7904814	0.7853228	0.6563854	0.8654282	0.82688826	0.8842751	0.80454993	0.83053136	0.0	0.76311445	0.7074467	0.8372758	0.9430418	0.88974345	0.85934377	0.8517518	0.5454819	0.8793219	0.92248505	0.81862235	0.8228352	0.76304567	0.7103257	0.9152641	0.8257417	0.75943696	0.7676311	0.769327	0.8567071	0.7219814	0.87176055	0.7109009	0.90267885	0.8757313
monster/noun	0.84799814	0.8884848	0.91331387	0.8072268	0.8072793	0.82873607	0.8505644	0.8062281	0.8672025	0.8423597	0.8146133	0.9435063	0.79141927	0.74053866	0.8400169	0.899928	0.8624446	0.85313517	0.8358199	0.7647969	0.84049124	0.874095	0.8738892	0.8419075	0.8314737	0.78830963	0.7044808	0.74492013	0.7787875	0.7914958	0.76677406	0.8484629	0.7238033	0.81933635	0.9119146	0.80677485	0.8321805	0.857476	0.75592625	0.77903485	0.65926784	0.67385614	0.77536666	0.89028645	0.81093425	0.7748505	0.7468959	0.8935543	0.8015339	0.72307277	0.8961453	0.9042573	0.80015683	0.7603179	0.8222606	0.75797796	0.8322501	0.8152767	0.7787272	0.8353	0.7517688	0.7310504	0.8830081	0.76122653	0.74743176	0.76296544	0.75554407	0.9300328	0.78482974	0.7142407	0.797658	0.8436959	0.7256155	0.8233429	0.8844405	0.8805661	0.82435495	0.77844715	0.8105366	0.7258916	0.7507577	0.93838704	0.8741165	0.782836	0.7871015	0.77953	0.8503332	0.8239951	0.7473828	0.74410856	0.68703413	0.6962997	0.84749794	0.8356314	0.8254169	0.8311944	0.8097406	0.83780015	0.626813	0.92230517	0.8064013	0.79714733	0.76311445	0.0	0.8358015	0.8809166	0.9418319	0.7945558	0.85400563	0.7453945	0.7405597	0.8946911	0.8887396	0.83777654	0.8081572	0.7686205	0.8005779	0.9217982	0.8323816	0.7417927	0.7395103	0.76418906	0.84225947	0.89035374	0.85497946	0.7469548	0.8764379	0.8386471
raam/noun	0.9244194	0.37511456	0.89895785	0.9025871	0.8472189	0.71276605	0.89230675	0.8042192	0.8611047	0.87457347	0.7066474	0.9589553	0.8346783	0.77937275	0.84571433	0.9288267	0.7241992	0.9128946	0.853124	0.67896706	0.9101802	0.8889321	0.819626	0.86649865	0.80808884	0.7529087	0.8120595	0.83025384	0.7565221	0.6753333	0.6972488	0.8283212	0.7364582	0.794255	0.94357234	0.4567471	0.84722024	0.76919943	0.76625335	0.8903921	0.8765666	0.8540307	0.7774635	0.87099814	0.7306311	0.7967011	0.8795151	0.9586039	0.44729316	0.8870654	0.9474974	0.89550227	0.91825336	0.6010119	0.9188348	0.8200023	0.8650518	0.86203	0.9117386	0.74969375	0.71251446	0.6651758	0.9114642	0.6817899	0.82393515	0.7852718	0.6474484	0.82466507	0.7912835	0.8851693	0.84606206	0.86881435	0.73349595	0.69779146	0.90483856	0.8454932	0.8688858	0.81971395	0.9232515	0.74615324	0.81691897	0.95560056	0.94378537	0.8748644	0.6880161	0.7551641	0.893098	0.79855704	0.7993829	0.6464274	0.8509723	0.61540645	0.9325572	0.65560067	0.7380681	0.7248083	0.681594	0.87819374	0.82458603	0.8913561	0.81366473	0.71706474	0.7074467	0.8358015	0.0	0.874937	0.9645023	0.9365216	0.8458197	0.8588833	0.69929254	0.86099327	0.7172599	0.83908176	0.82555926	0.83664787	0.8008537	0.9491861	0.8242761	0.79376704	0.59112895	0.6236873	0.8985361	0.77069634	0.88247025	0.68081796	0.9024972	0.8865192
dag/noun	0.93004376	0.85490364	0.6231977	0.8245058	0.9139099	0.9268757	0.9506352	0.8437611	0.9338522	0.92378986	0.88116723	0.9120189	0.8949042	0.8991107	0.8604461	0.8101789	0.9219005	0.9255676	0.88983786	0.82248163	0.88385034	0.91077197	0.91167074	0.91236967	0.87251055	0.84956557	0.84773606	0.8495245	0.8929169	0.80639684	0.8112204	0.8456663	0.8078629	0.8679279	0.9041626	0.8947278	0.86976224	0.8943355	0.8876805	0.8656654	0.86491567	0.92291707	0.89814764	0.9205796	0.91669035	0.8960377	0.8419026	0.96179104	0.90171826	0.89875	0.9300003	0.9298694	0.9239021	0.8758829	0.8953677	0.888814	0.85197574	0.80151904	0.9086522	0.8716392	0.86209726	0.8762466	0.9441538	0.85514367	0.8620181	0.8114033	0.87738097	0.92219114	0.84270716	0.9202821	0.8203384	0.8867425	0.8627854	0.8722862	0.91262066	0.8862144	0.922548	0.8042189	0.8732377	0.8843649	0.8333508	0.8887534	0.88487875	0.8529634	0.9278473	0.88764435	0.8643571	0.86843336	0.84313613	0.8890595	0.8874348	0.82325435	0.88856095	0.8309909	0.88475406	0.9154364	0.8682773	0.87210864	0.8885705	0.9228535	0.9327127	0.84247494	0.8372758	0.8809166	0.874937	0.0	0.7972773	0.9106195	0.878665	0.8037343	0.80438507	0.88911736	0.9307751	0.8298728	0.88972825	0.90400064	0.80098563	0.8269522	0.9174807	0.86307794	0.87511003	0.8713388	0.84153944	0.87362576	0.91343385	0.8840964	0.93169564	0.9213671
seizoen/noun	0.93929875	0.957135	0.7496956	0.85155874	0.95624626	0.93775	0.9607114	0.92286813	0.94382524	0.95462173	0.86392903	0.8652428	0.94078803	0.95234257	0.8810525	0.902184	0.939346	0.95364064	0.9367948	0.9042352	0.9621312	0.94565487	0.92913055	0.9574879	0.9557264	0.92500573	0.9504014	0.9372012	0.9402816	0.9545742	0.95936215	0.9331674	0.9316856	0.9157974	0.9227732	0.94713044	0.89225465	0.9336345	0.92562026	0.8776667	0.92543024	0.92975336	0.93151516	0.9508967	0.9199895	0.9365841	0.9377033	0.96552813	0.9455184	0.932647	0.9525733	0.9437367	0.9060848	0.9566658	0.87064993	0.915693	0.9099146	0.8219205	0.89588046	0.9422293	0.94397366	0.9412029	0.94469106	0.9457162	0.89339393	0.9466346	0.9399645	0.94879496	0.89244753	0.9523263	0.959882	0.9237842	0.93128794	0.9028241	0.89522415	0.9569917	0.93465465	0.9114581	0.8744571	0.9327795	0.9232964	0.8707445	0.9470936	0.93827933	0.96079606	0.9308248	0.9019533	0.9322324	0.892934	0.91768104	0.9207751	0.95057523	0.91280305	0.9538355	0.95407593	0.95484805	0.9331901	0.9348439	0.930808	0.6919194	0.96172667	0.9347966	0.9430418	0.9418319	0.9645023	0.7972773	0.0	0.9050513	0.9155836	0.9004539	0.9183202	0.9301177	0.9450379	0.87268555	0.9398762	0.9454782	0.88744813	0.70041305	0.9432343	0.94493836	0.9440927	0.94292647	0.8674217	0.9382291	0.9492247	0.91264284	0.96436816	0.9169327
verleden/noun	0.888226	0.9526962	0.92638946	0.817193	0.8444981	0.9114332	0.9339484	0.861044	0.93755543	0.9229374	0.88035876	0.933876	0.8582281	0.8674399	0.85049504	0.91546667	0.8903785	0.8775664	0.87889785	0.91417444	0.9189234	0.9271591	0.91983265	0.9400087	0.91904455	0.905638	0.8929955	0.91537374	0.89953345	0.92898345	0.9040489	0.8507077	0.8490725	0.93608594	0.9258858	0.9009365	0.87667763	0.9020183	0.88790125	0.8177133	0.8324743	0.7350302	0.89296067	0.9232229	0.88611096	0.891238	0.8834514	0.8927858	0.88343644	0.865667	0.9121064	0.92225397	0.7923506	0.8702632	0.846327	0.87057585	0.85192156	0.77884763	0.8168189	0.9081613	0.87315303	0.894425	0.89081496	0.8947142	0.76647586	0.87577057	0.8788514	0.9316646	0.8894511	0.72083664	0.90647155	0.84107053	0.9051184	0.8922651	0.8894939	0.89328164	0.89607847	0.8064016	0.775224	0.89423406	0.8225673	0.9222336	0.83991593	0.8968231	0.8937049	0.8750287	0.855453	0.91694856	0.81825703	0.82855713	0.85090137	0.89099985	0.8604756	0.9050397	0.927505	0.9149137	0.8706345	0.83940583	0.86059725	0.91598433	0.8972433	0.89832646	0.88974345	0.7945558	0.9365216	0.9106195	0.9050513	0.0	0.91580474	0.7368282	0.85406387	0.9037481	0.93758744	0.8533246	0.8557081	0.67800295	0.87300885	0.9397182	0.93485904	0.8698478	0.86488795	0.85760754	0.8297833	0.91277766	0.92892426	0.86662424	0.86902297	0.92126185
kous/noun	0.8865449	0.8901913	0.9300246	0.8801847	0.84734446	0.82056034	0.8148399	0.8717844	0.68247646	0.78614795	0.8483801	0.948339	0.72854567	0.8222038	0.87439597	0.8393762	0.86728966	0.9190506	0.84923375	0.82266	0.8634137	0.84648526	0.91765624	0.8928444	0.67489564	0.56706107	0.8002476	0.8779772	0.73912454	0.8550338	0.8503187	0.9363267	0.82472473	0.7341665	0.93729895	0.7998321	0.7093837	0.86731535	0.8019676	0.86831635	0.8612919	0.87474346	0.6364664	0.77697265	0.86936885	0.65179765	0.90409374	0.9282474	0.85979366	0.896824	0.8728484	0.74797153	0.898174	0.84516823	0.886606	0.69184583	0.83422494	0.8884957	0.904372	0.623136	0.8197307	0.74939644	0.8681067	0.53541327	0.817231	0.8186965	0.8220701	0.9165518	0.61628854	0.9173261	0.8395292	0.81653935	0.7409941	0.8770357	0.8907956	0.9465	0.7788279	0.8817103	0.92028666	0.6634896	0.81589496	0.9672625	0.9132629	0.8739927	0.8327918	0.7542086	0.84399825	0.8417263	0.8513926	0.7858019	0.8843088	0.7436775	0.90868616	0.8616796	0.8692324	0.8304891	0.8232677	0.93373936	0.8357284	0.9056869	0.87608314	0.7592785	0.85934377	0.85400563	0.8458197	0.878665	0.9155836	0.91580474	0.0	0.84881294	0.8311366	0.87811816	0.8910762	0.84835064	0.869403	0.8626385	0.8821547	0.9335729	0.6391909	0.69628555	0.7629416	0.8240688	0.8934139	0.89216346	0.7801744	0.73848826	0.9273121	0.88772017
vaak/adj	0.8427376	0.8854674	0.8743313	0.8189885	0.8354508	0.8654542	0.8961343	0.83005077	0.8887021	0.887643	0.83376676	0.93435246	0.82666236	0.8474681	0.7884778	0.84099555	0.8833189	0.8561011	0.82516694	0.8445655	0.86192	0.8076473	0.8563185	0.85286653	0.8384575	0.8118361	0.83019334	0.81030905	0.83103555	0.858616	0.85601526	0.8429727	0.750119	0.87359923	0.8683109	0.83966064	0.816851	0.82995766	0.82064164	0.64533573	0.78312147	0.6898705	0.80928266	0.8833307	0.8513704	0.817712	0.8100717	0.84507954	0.8413547	0.8202156	0.86312306	0.8789789	0.76953113	0.84735334	0.6436254	0.7788576	0.7376493	0.728636	0.6675882	0.83791053	0.81620616	0.80946267	0.83739364	0.8103006	0.44517356	0.72633886	0.8094755	0.91102725	0.81570363	0.677659	0.8438464	0.7609008	0.79465115	0.85174954	0.83933824	0.838219	0.85138196	0.77585316	0.7716493	0.819621	0.6920644	0.9334615	0.772277	0.8418814	0.845625	0.7990191	0.6317129	0.8233755	0.65086627	0.7815809	0.76095223	0.8169242	0.83343196	0.772008	0.8817181	0.89833057	0.8219639	0.8272875	0.7477675	0.9049346	0.8942169	0.80908936	0.8517518	0.7453945	0.8588833	0.8037343	0.9004539	0.7368282	0.84881294	0.0	0.8008817	0.86420715	0.87207437	0.6517583	0.81645143	0.7029066	0.7802612	0.8940549	0.86002374	0.77954197	0.805032	0.83700883	0.6707779	0.8804805	0.8753327	0.82000285	0.84574103	0.86420584
wolk/noun	0.8798409	0.86251545	0.78802454	0.8789857	0.6985612	0.7794285	0.8570763	0.48476177	0.8377895	0.8049085	0.7873773	0.9498988	0.74927855	0.7042608	0.85315615	0.86928797	0.80474776	0.8977114	0.77239645	0.7327279	0.8620195	0.8686801	0.8483582	0.87851346	0.79061925	0.75321275	0.723228	0.78025466	0.73323625	0.48333055	0.58995533	0.8181132	0.64651716	0.8320761	0.8853188	0.74089825	0.84281147	0.77869016	0.80264056	0.8234358	0.77320844	0.7832196	0.73426634	0.8685937	0.81642556	0.77890825	0.8019656	0.9047663	0.71704847	0.8450628	0.89844316	0.8411759	0.87523854	0.6881465	0.83485955	0.7951779	0.67993575	0.84953105	0.80277705	0.79111546	0.7238722	0.72537935	0.8309979	0.7139113	0.78143144	0.83548373	0.691959	0.8964914	0.7522758	0.800326	0.8333818	0.85466206	0.68449533	0.7281071	0.8900253	0.87139785	0.7795824	0.64612305	0.8457027	0.68407935	0.81437385	0.9414593	0.9393343	0.7987156	0.76227635	0.66632915	0.816687	0.84681726	0.74963737	0.67798954	0.81277514	0.7726372	0.86951905	0.7985774	0.6476395	0.79828346	0.6277503	0.81307507	0.7990576	0.869725	0.7941895	0.813305	0.5454819	0.7405597	0.69929254	0.80438507	0.9183202	0.85406387	0.8311366	0.8008817	0.0	0.8357154	0.9106723	0.74994206	0.8134572	0.72896117	0.49929196	0.87677306	0.7921255	0.74611306	0.68145615	0.6909904	0.84130996	0.59356385	0.8480591	0.697806	0.83085525	0.86339235
zone/noun	0.89853835	0.8733937	0.89653844	0.8299475	0.8895538	0.9369976	0.93380004	0.8778932	0.9069296	0.93397456	0.7920573	0.9078632	0.8943702	0.8749605	0.90392625	0.9153584	0.8493364	0.85688376	0.9093791	0.86651516	0.92057186	0.95823073	0.9420512	0.9278956	0.89952487	0.8879904	0.87073106	0.877486	0.9127601	0.8429792	0.7961993	0.65079355	0.8246991	0.8807964	0.9077469	0.8730869	0.87547874	0.8088846	0.9308239	0.90034753	0.86897045	0.90054995	0.89692426	0.91872823	0.8756883	0.9229821	0.85392916	0.8841846	0.79186916	0.9243986	0.91118246	0.9102347	0.8802393	0.8487049	0.9105095	0.9108881	0.7970296	0.9071298	0.8530972	0.8117285	0.8784611	0.86596555	0.9016578	0.8903625	0.7984999	0.89487314	0.8669021	0.879905	0.8617723	0.9137693	0.9298625	0.9298619	0.87082267	0.78363276	0.9379541	0.7891607	0.90100884	0.8442783	0.8979293	0.9033928	0.91608423	0.95420206	0.86099946	0.8679924	0.87803507	0.8487008	0.88486785	0.80926144	0.87713176	0.8877995	0.86817116	0.8608328	0.8324988	0.7369888	0.8682064	0.88193506	0.8383753	0.49346817	0.87818444	0.8718745	0.9100868	0.7969726	0.8793219	0.8946911	0.86099327	0.88911736	0.9301177	0.9037481	0.87811816	0.86420715	0.8357154	0.0	0.8058205	0.89685386	0.9020236	0.8765518	0.8532403	0.922827	0.9264893	0.9056989	0.8454424	0.8085758	0.86976814	0.9122479	0.93998903	0.8794671	0.9210386	0.9286239
